,Open,High,Low,Close,Volume,target,50MA,100MA,20MA,check50MA,check20MA,check100MA,score,Bitcoin,yesterday,change,trend20MA,trend50MA,trend100MA,score_50MA,score_100MA
2020-11-14,16320.04,16326.99,15670.0,16070.45,59116.347179,0,12575.048399999998,11873.423400000001,14482.728,1,1,1,0.6124,16,18.0,-2.0,15.1,11.74,19.29,0.9364239999999999,0.728228
2020-11-15,16069.56,16180.0,15774.72,15957.0,43596.841513,1,12682.724000000002,11916.5033,14634.809,1,1,1,0.0892,14,16.0,-2.0,15.3,11.9,18.94,0.9645619999999999,0.7234470000000001
2020-11-16,15957.0,16880.0,15864.0,16713.57,81300.675924,1,12787.292000000001,11960.131000000001,14780.0495,1,1,1,1.3791,17,14.0,3.0,15.3,12.02,18.62,0.9505539999999999,0.7221850000000001
2020-11-17,16713.08,17858.82,16538.0,17659.38,115221.403102,1,12906.0784,12009.6526,14933.9195,1,1,1,1.1800000000000002,24,17.0,7.0,15.4,12.2,18.38,0.9427119999999999,0.722068
2020-11-18,17659.38,18476.93,17214.45,17776.12,149019.788134,1,13045.343599999998,12069.4296,15153.568500000003,1,1,1,-0.8058,29,24.0,5.0,15.8,12.52,18.23,0.939062,0.733665
2020-11-19,17777.75,18179.8,17335.65,17802.82,93009.561008,1,13184.0564,12128.261600000002,15369.589500000002,1,1,1,3.525,23,29.0,-6.0,16.55,12.92,18.04,0.922946,0.693674
2020-11-20,17802.81,18815.22,17740.04,18655.67,88423.018489,1,13324.581,12192.368999999999,15581.7255,1,1,1,3.5273,24,23.0,1.0,17.05,13.22,17.79,0.9909519999999999,0.7270190000000001
2020-11-21,18655.66,18965.9,18308.58,18703.8,75577.458394,0,13485.3118,12263.2824,15824.958999999999,1,1,1,4.5767,24,24.0,0.0,17.55,13.54,17.59,1.0298340000000001,0.767855
2020-11-22,18703.8,18750.0,17610.86,18414.43,81645.737778,0,13647.9798,12332.520400000001,16072.073999999999,1,1,1,0.24550000000000005,21,24.0,-3.0,18.1,13.84,17.42,1.1073739999999999,0.8098040000000001
2020-11-23,18413.88,18766.0,18000.0,18368.0,82961.506093,1,13805.4272,12399.059299999999,16315.327,1,1,1,0.7741,22,21.0,1.0,18.45,14.12,17.21,1.117452,0.796095
2020-11-24,18368.01,19418.97,18018.0,19160.01,113581.509241,0,13959.4546,12464.2153,16532.5505,1,1,1,1.4218000000000002,30,22.0,8.0,18.9,14.38,17.03,1.120946,0.787656
2020-11-25,19160.0,19484.21,18500.27,18719.11,93266.576887,0,14126.8106,12536.7054,16783.3505,1,1,1,-0.016099999999999948,28,30.0,-2.0,19.8,14.82,16.93,1.1478819999999998,0.8016160000000001
2020-11-26,18718.83,18915.03,16188.0,17149.47,181005.246693,0,14289.1996,12601.0852,16939.805,1,1,1,5.3009,32,28.0,4.0,20.25,15.22,16.72,1.149216,0.7714269999999999
2020-11-27,17149.47,17457.62,16438.08,17139.52,85297.024787,1,14418.861200000001,12653.1298,17018.2825,1,1,1,4.019,22,32.0,-10.0,20.8,15.7,16.57,1.2364159999999997,0.830104
2020-11-28,17139.53,17880.49,16865.56,17719.85,64910.69997,1,14543.140199999998,12706.979099999999,17134.3435,1,1,1,-0.08499999999999996,20,22.0,-2.0,21.1,15.98,16.37,1.281234,0.869773
2020-11-29,17719.84,18360.05,17517.0,18184.99,55329.016303,1,14676.524400000002,12765.6421,17246.581,1,1,1,1.4375,18,20.0,-2.0,21.35,16.2,16.17,1.272296,0.8557000000000001
2020-11-30,18185.0,19863.16,18184.99,19695.87,115463.466888,0,14814.3598,12832.178600000001,17389.41,1,1,1,0.44110000000000005,26,18.0,8.0,21.4,16.38,15.99,1.281032,0.8834280000000001
2020-12-01,19695.87,19888.0,18001.12,18764.96,127698.762652,1,14980.896800000002,12912.5077,17609.343,1,1,1,1.3664,27,26.0,1.0,22.0,16.74,15.9,1.278978,0.8838199999999999
2020-12-02,18764.96,19342.0,18330.0,19204.09,75911.013478,1,15125.631000000001,12983.676000000001,17763.379,1,1,1,3.0004,22,27.0,-5.0,22.6,17.1,15.85,1.287934,0.897484
2020-12-03,19204.08,19598.0,18867.2,19421.9,66689.391279,0,15281.301599999999,13058.2349,17908.9905,1,1,1,-0.011000000000000065,20,22.0,-2.0,22.85,17.36,15.69,1.318394,0.922756
2020-12-04,19422.34,19527.0,18565.31,18650.52,71283.6682,1,15441.3818,13139.269699999999,18064.0505,1,1,1,1.8676,20,20.0,0.0,22.95,17.58,15.49,1.29107,0.9119769999999999
2020-12-05,18650.51,19177.0,18500.0,19147.66,42922.748573,1,15584.2898,13211.160600000001,18193.053999999996,1,1,1,0.45489999999999997,18,20.0,-2.0,23.15,17.8,15.33,1.316538,0.923384
2020-12-06,19147.66,19420.0,18857.0,19359.4,37043.091861,0,15740.856600000001,13289.333400000001,18352.587,1,1,1,0.40359999999999996,16,18.0,-2.0,23.35,17.98,15.17,1.318942,0.9248440000000001
2020-12-07,19358.67,19420.91,18902.88,19166.9,41372.296293,0,15900.840600000001,13367.6583,18484.8785,1,1,1,0.8881,18,16.0,2.0,23.3,18.14,14.98,1.3270140000000001,0.922041
2020-12-08,19166.9,19294.84,18200.0,18324.11,61626.947614,1,16054.115799999998,13444.6689,18560.2545,1,0,1,1.7878,18,18.0,0.0,23.0,18.34,14.88,1.313384,0.940399
2020-12-09,18324.11,18639.57,17650.0,18541.28,79585.553801,0,16185.568599999999,13510.798399999998,18587.654,1,0,1,0.9632999999999999,19,18.0,1.0,22.45,18.5,14.75,1.31201,0.959155
2020-12-10,18541.29,18557.32,17911.12,18254.63,52890.675094,0,16318.1944,13579.716099999998,18624.576999999997,1,0,1,0.07219999999999999,16,19.0,-3.0,22.25,18.66,14.61,1.313108,0.9635210000000001
2020-12-11,18254.81,18292.73,17572.33,18036.53,72610.724259,1,16427.6678,13643.0427,18604.525,1,0,1,0.7662,17,16.0,1.0,21.85,18.64,14.39,1.217248,0.9642430000000001
2020-12-12,18036.53,18948.66,18020.7,18808.69,49519.978432,1,16529.028000000002,13709.5226,18571.1615,1,1,1,0.040200000000000014,15,17.0,-2.0,21.5,18.62,14.18,1.219834,0.959544
2020-12-13,18808.69,19411.0,18711.12,19174.99,56560.821744,1,16646.7404,13796.201000000001,18590.874499999998,1,1,1,-0.07700000000000001,16,15.0,1.0,21.2,18.62,14.19,1.204728,0.961965
2020-12-14,19174.99,19349.0,19000.0,19273.14,47257.201294,1,16768.0056,13883.4884,18631.224,1,1,1,-0.10799999999999998,17,16.0,1.0,20.9,18.68,14.2,1.204904,0.961195
2020-12-15,19273.69,19570.0,19050.0,19426.43,61834.366011,1,16892.891799999998,13974.5529,18636.8805,1,1,1,1.906,17,17.0,0.0,20.25,18.78,14.24,1.21192,0.954121
2020-12-16,19426.43,21560.0,19278.6,21335.52,114306.33557,1,17020.3766,14066.2552,18672.2465,1,1,1,2.5441000000000003,32,17.0,15.0,19.7,18.84,14.29,1.25611,0.970221
2020-12-17,21335.52,23800.0,21230.0,22797.16,184882.476748,1,17174.3636,14175.876,18881.549,1,1,1,7.2019,52,32.0,20.0,19.7,19.18,14.49,1.232048,0.988858
2020-12-18,22797.15,23285.18,22350.0,23107.39,79646.134315,1,17364.978799999997,14302.581100000001,19164.431,1,1,1,4.4864,35,52.0,-17.0,21.2,19.9,14.89,1.3686600000000002,1.044101
2020-12-19,23107.39,24171.47,22750.0,23821.61,86045.064677,0,17558.012600000002,14431.462999999998,19433.807999999997,1,1,1,4.4844,30,35.0,-5.0,21.95,20.32,15.13,1.4433800000000003,1.085489
2020-12-20,23821.6,24295.0,23060.0,23455.52,76690.145685,0,17763.242799999996,14566.3104,19715.639000000003,1,1,1,1.1612,29,30.0,-1.0,22.55,20.66,15.33,1.533068,1.106767
2020-12-21,23455.54,24102.77,21815.0,22719.71,88030.297243,1,17956.533199999998,14696.986700000001,19903.6215,1,1,1,0.7948000000000002,32,29.0,3.0,22.7,20.96,15.53,1.55,1.118379
2020-12-22,22719.88,23837.1,22353.4,23810.79,87033.12616,0,18135.6974,14819.774599999999,20101.359,1,1,1,-1.5873,27,32.0,-5.0,22.95,21.34,15.76,1.548518,1.126327
2020-12-23,23810.79,24100.0,22600.0,23232.76,119047.259733,1,18340.925799999997,14954.554200000002,20331.694,1,1,1,-0.5555000000000001,25,27.0,-2.0,23.2,21.6,15.94,1.4748,1.110454
2020-12-24,23232.39,23794.43,22703.42,23729.2,69013.834252,1,18525.1104,15080.164100000002,20522.237,1,1,1,3.778,23,25.0,-2.0,23.45,21.84,16.09,1.44876,1.10904
2020-12-25,23728.99,24789.86,23433.6,24712.47,79519.943569,1,18716.8142,15209.603000000001,20776.171,1,1,1,3.7377,26,23.0,3.0,23.6,22.06,16.21,1.490074,1.157316
2020-12-26,24712.47,26867.03,24500.0,26493.39,97806.513386,0,18899.2632,15347.1876,21054.4115,1,1,1,3.6825,37,26.0,11.0,24.0,22.2,16.37,1.5230460000000001,1.1863329999999999
2020-12-27,26493.4,28422.0,25700.0,26281.66,148455.586214,1,19117.5326,15502.7216,21411.110999999997,1,1,1,1.0613000000000001,51,37.0,14.0,25.05,22.52,16.64,1.6068439999999997,1.20388
2020-12-28,26281.54,27500.0,26101.0,27079.41,79721.742496,1,19346.7998,15656.2043,21766.849,1,1,1,2.3897,39,51.0,-12.0,26.7,23.22,17.06,1.629972,1.201155
2020-12-29,27079.42,27410.0,25880.0,27385.0,69411.592606,1,19578.886,15816.1919,22204.614,1,1,1,5.5593,33,39.0,-6.0,27.75,23.7,17.37,1.6377119999999998,1.218937
2020-12-30,27385.0,28996.0,27320.0,28875.54,95356.057826,1,19820.0178,15980.8391,22646.8,1,1,1,3.4462,41,33.0,8.0,28.45,24.02,17.61,1.69721,1.27453
2020-12-31,28875.55,29300.0,27850.0,28923.63,75508.505152,1,20091.5844,16165.4223,23177.8455,1,1,1,2.9562999999999997,39,41.0,-2.0,29.7,24.56,17.92,1.766206,1.3182509999999998
2021-01-01,28923.63,29600.0,28624.57,29331.69,54182.925011,1,20356.372199999998,16349.3625,23722.2005,1,1,1,1.8147,37,39.0,-2.0,30.8,25.04,18.22,1.7947739999999999,1.339539
2021-01-02,29331.7,33300.0,28946.53,32178.33,129993.873362,1,20617.1688,16540.2648,24248.3505,1,1,1,7.4921,68,37.0,31.0,31.9,25.44,18.5,1.804772,1.3459009999999998
2021-01-03,32176.45,34778.11,31962.99,33000.05,120957.56675,0,20934.3214,16754.6849,24898.5175,1,1,1,5.5072,81,68.0,13.0,34.5,26.44,19.09,1.907824,1.4221239999999997
2021-01-04,33000.05,33600.0,28130.0,31988.71,140899.88569,1,21272.913399999998,16977.8187,25584.863,1,1,1,0.5818000000000001,64,81.0,-17.0,37.7,27.74,19.82,2.00572,1.4851409999999998
2021-01-05,31989.75,34360.0,29900.0,33949.53,116049.997038,1,21593.547599999998,17190.4198,26212.977000000003,1,1,1,1.5948,53,64.0,-11.0,40.05,28.74,20.38,2.015572,1.4830630000000002
2021-01-06,33949.53,36939.21,33288.0,36769.36,127139.20131,1,21938.266799999998,17422.1726,26843.6775,1,1,1,3.2149,59,53.0,6.0,41.1,29.46,20.83,2.019886,1.481299
2021-01-07,36769.36,40365.0,36300.0,39432.28,132825.700437,1,22320.4664,17682.905,27542.2875,1,1,1,7.8037,85,59.0,26.0,41.45,30.16,21.34,2.060584,1.4998230000000001
2021-01-08,39432.48,41950.0,36500.0,40582.81,139789.957499,0,22753.5896,17968.823,28358.532,1,1,1,8.4207,86,85.0,1.0,43.95,31.28,22.1,2.232774,1.57786
2021-01-09,40586.96,41380.0,38720.0,40088.22,75785.979675,0,23209.1894,18266.8852,29196.591999999997,1,1,1,-0.25820000000000026,67,86.0,-19.0,46.75,32.54,22.88,2.3306880000000003,1.66082
2021-01-10,40088.22,41350.0,35111.11,38150.02,118209.544503,0,23637.8404,18561.576100000002,30028.226999999995,1,1,1,2.4444999999999997,65,67.0,-2.0,48.65,33.4,23.47,2.254978,1.642406
2021-01-11,38150.02,38264.74,30420.0,35404.47,251156.138287,0,24026.7648,18837.372300000003,30799.7425,1,1,1,0.4433999999999999,100,65.0,35.0,50.3,34.22,24.03,2.2123340000000002,1.659854
2021-01-12,35410.37,36628.0,32531.0,34051.24,133948.151996,1,24366.5656,19085.9964,31379.426499999994,1,1,1,2.3863,72,100.0,-28.0,53.95,35.8,24.96,2.216292,1.666872
2021-01-13,34049.15,37850.0,32380.0,37371.38,124477.914938,1,24680.2304,19319.8425,31920.3505,1,1,1,3.8302,65,72.0,-7.0,56.3,36.8,25.59,2.248536,1.6847409999999998
2021-01-14,37371.38,40100.0,36701.23,39144.5,102950.389421,0,25044.457799999996,19585.6342,32602.459499999997,1,1,1,0.5378999999999999,65,65.0,0.0,58.4,37.5,26.16,2.296704,1.7222929999999999
2021-01-15,39145.21,39747.76,34408.0,36742.22,118300.920916,0,25452.9656,19871.0826,33324.061,1,1,1,1.8026,58,65.0,-7.0,60.35,38.24,26.73,2.307784,1.7285
2021-01-16,36737.43,37950.0,35357.8,35994.98,86348.431508,0,25844.8206,20131.8409,33836.5025,1,1,1,-1.4941999999999998,49,58.0,-9.0,61.4,38.76,27.23,2.237818,1.737117
2021-01-17,35994.98,36852.5,33850.0,35828.61,80157.727384,1,26221.929799999998,20382.535,34322.1685,1,1,1,-2.3513,44,49.0,-5.0,61.3,39.3,27.64,2.127554,1.704394
2021-01-18,35824.99,37469.83,34800.0,36631.27,70698.11875,0,26584.105,20630.3147,34759.628500000006,1,1,1,1.2134,42,44.0,-2.0,61.55,39.78,27.99,2.082228,1.677262
2021-01-19,36622.46,37850.0,35844.06,35891.49,79611.307769,0,26953.030600000002,20883.695200000002,35221.942,1,1,1,-1.1663000000000001,40,42.0,-2.0,62.0,40.26,28.32,2.077746,1.6793889999999998
2021-01-20,35901.94,36415.31,33400.0,35468.23,89368.422918,0,27276.943000000003,21128.919899999997,35572.7395,1,0,1,0.24580000000000002,40,40.0,0.0,61.95,40.54,28.64,2.045598,1.662288
2021-01-21,35468.23,35600.0,30071.0,30850.13,135004.076658,1,27611.0084,21368.319699999996,35899.9695,1,0,1,-3.3549,48,40.0,8.0,62.0,40.8,28.95,2.023186,1.65556
2021-01-22,30851.99,33826.53,28850.0,32945.17,142971.684049,0,27843.9292,21562.6154,35975.8915,1,0,1,-1.4046,54,48.0,6.0,62.55,41.32,29.34,1.8960799999999998,1.607237
2021-01-23,32950.0,33456.0,31390.16,32078.0,64595.287675,1,28114.3946,21777.888199999998,36014.2335,1,0,1,0.9457000000000001,39,54.0,-15.0,61.85,42.0,29.79,1.868208,1.579639
2021-01-24,32078.0,33071.0,30900.0,32259.9,57978.037966,0,28382.944199999998,21983.617000000002,35968.131,1,0,1,2.1303,35,39.0,-4.0,59.75,42.38,30.09,1.8497699999999997,1.5831540000000002
2021-01-25,32259.45,34875.0,31910.0,32254.2,88499.226921,1,28645.189,22193.0228,35981.6905,1,0,1,0.5067,38,35.0,3.0,58.3,42.72,30.35,1.883278,1.6011099999999998
2021-01-26,32254.19,32921.88,30837.37,32467.77,84972.20691,0,28903.085,22401.9628,35896.924,1,0,1,1.1213000000000002,36,38.0,-2.0,57.55,43.16,30.65,1.88534,1.6061770000000002
2021-01-27,32464.01,32557.29,29241.72,30366.15,95911.961711,1,29169.102399999996,22611.6091,35681.8445,1,0,1,3.1029999999999998,38,36.0,2.0,56.4,43.52,30.93,1.8900039999999998,1.601694
2021-01-28,30362.19,33783.98,29842.1,33364.86,92621.145617,1,29409.9432,22797.7559,35228.538,1,0,1,3.5181,37,38.0,-1.0,54.05,43.92,31.21,1.916308,1.6141590000000001
2021-01-29,33368.18,38531.9,31915.4,34252.2,231827.005626,1,29706.4148,23012.3046,34867.6405,1,0,1,4.9877,59,37.0,22.0,51.6,44.28,31.47,1.967404,1.640256
2021-01-30,34246.28,34933.0,32825.0,34262.88,84889.68134,0,30026.366199999997,23227.017000000003,34575.8395,1,0,1,2.7372,42,59.0,-17.0,51.2,45.14,31.89,2.0657140000000003,1.641481
2021-01-31,34262.89,34342.69,32171.67,33092.98,68742.280384,1,30350.893200000002,23439.960600000002,34381.4825,1,0,1,-0.6587000000000001,27,32.0,-5.0,50.05,45.64,32.13,2.105134,1.662484
2021-02-01,33092.97,34717.27,32296.16,33526.37,82718.276882,1,30636.578999999998,23641.659700000004,34265.908,1,0,1,9.9932,26,27.0,-1.0,46.4,45.88,32.25,2.091156,1.6479419999999998
2021-02-02,33517.09,35984.33,33418.0,35466.24,78056.65988,1,30923.606599999996,23845.8061,34239.6645,1,1,1,0.8402999999999999,26,26.0,0.0,44.1,46.08,32.38,2.29256,1.748732
2021-02-03,35472.71,37662.63,35362.38,37618.87,80784.333663,0,31247.468600000004,24070.1802,34144.4075,1,1,1,3.1620000000000004,26,26.0,0.0,42.15,46.26,32.52,2.311526,1.7617230000000001
2021-02-04,37620.26,38708.27,36161.95,36936.66,92080.735898,1,31611.317400000004,24315.847,34068.126000000004,1,1,1,4.768800000000001,28,26.0,2.0,40.2,46.44,32.64,2.336646,1.796378
2021-02-05,36936.65,38310.12,36570.0,38290.24,66681.334275,1,31923.3402,24548.851899999998,34077.848,1,1,1,-1.2067,26,28.0,-2.0,38.7,46.36,32.77,2.3811400000000003,1.8065939999999998
2021-02-06,38289.32,40955.51,38215.94,39186.94,98757.311183,0,32233.201799999995,24799.090299999996,34192.611,1,1,1,0.9722999999999999,31,26.0,5.0,37.55,45.84,32.87,2.212968,1.7908140000000001
2021-02-07,39181.01,39700.0,37351.0,38795.69,84363.679763,1,32554.792800000003,25056.4027,34360.527500000004,1,1,1,3.6390000000000002,29,31.0,-2.0,36.9,45.76,33.04,2.1426860000000003,1.793033
2021-02-08,38795.69,46794.45,37988.89,46374.87,138597.536914,1,32854.2744,25308.758600000005,34468.7485,1,1,1,16.2636,57,29.0,28.0,36.25,45.74,33.2,2.125778,1.8294230000000002
2021-02-09,46374.86,48142.19,44961.09,46420.42,115499.861712,0,33312.6614,25634.5973,34992.917499999996,1,1,1,10.5383,71,57.0,14.0,37.1,46.3,33.63,2.427826,1.988913
2021-02-10,46420.42,47310.0,43727.0,44807.58,97154.1822,1,33786.6756,25961.1865,35540.527,1,1,1,7.8433,48,71.0,-23.0,38.65,47.08,34.21,2.6226959999999995,2.085607
2021-02-11,44807.58,48678.9,43994.02,47969.51,89561.081454,0,34206.611399999994,26273.7686,36238.3995,1,1,1,7.2898000000000005,43,48.0,-5.0,38.65,47.5,34.55,2.8113080000000004,2.143054
2021-02-12,47968.66,48985.8,46125.0,47287.6,85870.035697,0,34701.346399999995,26613.228400000004,36989.6165,1,1,1,4.8999,42,43.0,-1.0,38.1,47.86,34.85,2.9682139999999997,2.208487
2021-02-13,47298.15,48150.0,46202.53,47153.69,63768.097399,1,35172.5144,26944.6643,37750.0965,1,1,1,1.939,34,42.0,-8.0,38.25,48.24,35.15,2.990652,2.2403630000000003
2021-02-14,47156.78,49707.43,47014.17,48577.79,73735.475533,0,35621.3388,27260.301,38494.78600000001,1,1,1,6.2677,39,34.0,5.0,38.2,48.4,35.3,2.954678,2.238862
2021-02-15,48580.47,49010.92,45570.79,47911.1,79398.156784,1,36063.0268,27590.279700000003,39310.965500000006,1,1,1,4.7428,38,39.0,-1.0,38.25,48.44,35.48,3.0063820000000003,2.306613
2021-02-16,47911.1,50689.18,47003.62,49133.45,88813.266298,1,36495.6156,27921.2077,40083.132,1,1,1,4.2899,42,38.0,4.0,38.35,48.18,35.7,3.080012,2.354992
2021-02-17,49133.45,52618.74,48947.0,52119.71,85743.637818,0,36936.6964,28257.7912,41021.496999999996,1,1,1,7.4988,49,42.0,7.0,38.55,48.24,35.97,3.118016,2.3778639999999998
2021-02-18,52117.67,52530.0,50901.9,51552.6,60758.046954,1,37431.3906,28625.7042,41959.239499999996,1,1,1,6.5285,44,49.0,-5.0,39.15,48.56,36.29,3.1568060000000004,2.4270080000000003
2021-02-19,51552.61,56368.0,50710.2,55906.0,79659.77802,0,37884.9318,28988.2581,42824.2595,1,1,1,7.9001,49,44.0,5.0,38.4,48.62,36.59,3.2184519999999996,2.492329
2021-02-20,55906.0,57700.46,53863.93,55841.19,80948.205314,1,38424.57920000001,29390.475700000003,43906.4155,1,1,1,8.5315,54,49.0,5.0,38.75,48.82,36.93,3.317328,2.556051
2021-02-21,55841.19,58352.8,55477.59,57408.57,58166.708511,0,38954.7692,29785.968999999997,45043.826,1,1,1,0.8015,49,54.0,-5.0,40.1,49.16,37.3,3.451664,2.628218
2021-02-22,57412.35,57508.47,47622.0,54087.67,134019.434944,0,39459.374,30196.8477,46237.936,1,1,1,4.1044,56,49.0,7.0,41.25,48.78,37.61,3.317852,2.612838
2021-02-23,54087.67,54183.59,44892.56,48891.0,169375.025051,1,39881.1264,30577.019900000003,47169.0075,1,1,1,1.0194,67,56.0,11.0,42.75,48.28,38.01,3.289796,2.647758
2021-02-24,48891.0,51374.99,46988.69,49676.2,91881.209252,0,40219.1722,30906.359900000003,47732.614,1,1,1,3.3413,52,67.0,-15.0,44.8,48.34,38.54,3.2985480000000003,2.65706
2021-02-25,49676.21,52041.73,46674.34,47073.73,83310.673121,0,40533.7056,31235.9862,48369.591,1,0,1,5.2514,43,52.0,-9.0,46.0,48.32,38.89,3.333478,2.6766819999999996
2021-02-26,47073.73,48424.11,44106.78,46276.87,109423.200663,0,40739.793,31530.129699999998,48808.7655,1,0,1,6.1379,42,43.0,-1.0,46.85,48.0,39.08,3.374208,2.7173960000000004
2021-02-27,46276.88,48394.0,45000.0,46106.43,66060.834292,0,40876.6848,31815.1372,49163.262,1,0,1,-0.15650000000000008,35,42.0,-7.0,47.4,47.14,39.21,3.340892,2.786833
2021-02-28,46103.67,46638.46,43000.0,45135.66,83055.369042,1,40987.1572,32098.173300000002,49528.799,1,0,1,1.9757999999999998,41,35.0,6.0,47.7,46.12,39.33,3.169348,2.750018
2021-03-01,45134.11,49790.0,44950.53,49587.03,85086.111648,0,41088.106,32362.973199999997,49466.8385,1,1,1,4.3025,39,41.0,-2.0,46.9,45.6,39.5,3.2140280000000003,2.734503
2021-03-02,49595.76,50200.0,47047.6,48440.65,64221.06214,1,41316.8462,32671.805500000002,49625.169,1,0,1,4.5006,35,39.0,-4.0,45.3,45.08,39.65,3.2511880000000004,2.7317609999999997
2021-03-03,48436.61,52640.0,48100.71,50349.37,81035.913705,0,41577.5698,32972.0677,49806.8225,1,1,1,-0.05839999999999995,33,35.0,-2.0,44.65,43.78,39.79,3.332332,2.774312
2021-03-04,50349.37,51773.88,47500.0,48374.09,82649.716829,1,41903.5324,33291.8814,49925.815500000004,1,0,1,2.6562,31,33.0,-2.0,44.15,43.0,39.9,3.2834380000000003,2.765987
2021-03-05,48374.09,49448.93,46300.0,48751.71,78192.496372,1,42123.5866,33584.0222,49980.14,1,0,1,1.9266999999999999,29,31.0,-2.0,43.6,42.32,39.91,3.259958,2.778331
2021-03-06,48746.81,49200.0,47070.0,48882.2,44399.234242,1,42315.7308,33884.3482,50060.041,1,0,1,-0.6517,27,29.0,-2.0,43.35,41.6,39.92,3.2877340000000004,2.7977589999999997
2021-03-07,48882.2,51450.03,48882.2,50971.75,55235.028032,1,42558.5304,34201.675500000005,50075.26150000001,1,1,1,0.34169999999999995,27,27.0,0.0,42.75,40.98,39.87,3.238648,2.7382329999999997
2021-03-08,50959.11,52402.78,49274.67,52375.17,66987.359664,1,42858.065800000004,34539.997800000005,50228.294,1,1,1,4.0042,29,27.0,2.0,42.2,40.54,39.92,3.275366,2.7014599999999995
2021-03-09,52375.18,54895.0,51789.41,54884.5,71656.737076,1,43188.997,34886.551,50390.38,1,1,1,5.2683,34,29.0,5.0,41.55,40.24,40.01,3.4024760000000005,2.7423520000000003
2021-03-10,54874.67,57387.69,53005.0,55851.59,84749.238943,1,43554.0616,35253.54610000001,50528.6195,1,1,1,1.2515000000000003,33,34.0,-1.0,40.8,40.08,40.17,3.4835740000000004,2.78066
2021-03-11,55851.59,58150.0,54272.82,57773.16,81914.812859,0,43953.263600000006,35615.1033,50743.568999999996,1,1,1,4.7518,32,33.0,-1.0,40.25,39.94,40.24,3.5319300000000005,2.788764
2021-03-12,57773.15,58081.51,54962.84,57221.72,73405.406047,1,44399.362199999996,36005.185300000005,50836.926999999996,1,1,1,2.4164000000000003,31,32.0,-1.0,39.4,39.78,40.29,3.62205,2.822618
2021-03-13,57221.72,61844.0,56078.23,61188.39,83245.091346,0,44926.794,36385.3616,50905.9535,1,1,1,7.4055,42,31.0,11.0,38.25,39.44,40.38,3.7374759999999996,2.816778
2021-03-14,61188.38,61724.79,58966.78,58968.31,52601.05275,0,45491.65840000001,36803.0265,51094.9445,1,1,1,1.4591,40,42.0,-2.0,37.9,39.2,40.6,3.9136780000000004,2.8909430000000005
2021-03-15,58976.08,60633.43,54600.0,55605.2,102771.427298,1,46029.4646,37206.2044,51338.976500000004,1,1,1,4.6591000000000005,35,40.0,-5.0,37.1,39.22,40.8,3.9239460000000004,2.8868579999999997
2021-03-16,55605.2,56938.29,53271.34,56900.75,77986.694355,1,46496.370599999995,37570.779800000004,51674.686499999996,1,1,1,2.7655,33,35.0,-2.0,35.5,39.22,40.97,3.974522,2.9289000000000005
2021-03-17,56900.74,58974.73,54123.69,58912.97,70421.620841,0,46989.3016,37946.1933,52035.914000000004,1,1,1,6.3605,32,33.0,-1.0,34.55,39.12,41.14,4.019698,2.9525189999999997
2021-03-18,58912.97,60129.97,57023.0,57648.16,66580.406675,1,47518.20560000001,38343.654,52627.876000000004,1,1,1,3.3266,33,32.0,1.0,34.0,39.04,41.28,4.124482,3.007243
2021-03-19,57641.0,59468.0,56270.74,58030.01,52392.652961,1,48063.8458,38736.8945,53196.440500000004,1,1,1,2.3575999999999997,29,33.0,-4.0,33.55,38.94,41.43,4.128954,3.022631
2021-03-20,58030.01,59880.0,57820.17,58102.28,44476.941776,0,48557.148799999995,39131.7818,53792.61950000001,1,1,1,-1.8765,26,29.0,-3.0,33.25,38.78,41.53,4.105744,3.0365740000000003
2021-03-21,58100.02,58589.1,55450.11,57351.56,48564.470274,0,49034.1504,39530.2583,54440.9505,1,1,1,3.9623,27,26.0,1.0,32.5,38.12,41.63,3.96846,3.017087
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.626169,1,49495.924000000006,39923.4086,54829.177,1,0,1,0.3734,28,27.0,1.0,31.9,37.82,41.73,3.992962,3.0490479999999995
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.365427,0,49915.729400000004,40276.154200000004,55111.30699999999,1,0,1,-0.6619000000000002,28,28.0,0.0,31.55,37.84,41.86,4.013604,3.05238
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.465021,0,50332.0198,40627.8132,55310.88300000001,1,0,1,7.416,33,28.0,5.0,31.3,37.88,41.98,3.8005020000000003,3.046531
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.534538,1,50668.768,40958.1183,55507.361,1,0,1,-0.5318,35,33.0,2.0,31.4,38.02,42.14,3.932016,3.1217710000000007
2021-03-26,51293.78,55073.46,51214.6,55025.59,63813.774692,1,50942.26619999999,41276.7918,55634.4645,1,0,1,1.0108,28,35.0,-7.0,31.7,38.2,42.32,3.8581399999999997,3.0973930000000003
2021-03-27,55025.59,56700.36,53950.0,55817.14,50105.475055,0,51304.0448,41613.6925,55941.634000000005,1,0,1,2.6722,27,28.0,-1.0,31.75,38.2,42.28,3.7829800000000002,3.0820600000000002
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.387511,1,51654.5828,41943.89230000001,56183.9035,1,0,1,2.1298999999999997,26,27.0,-1.0,31.75,38.22,42.03,3.860558,3.0367629999999997
